,tickerPair,month_id,ticker2,Date,ticker1,month,new_month,Spread1,Spread2,ratio,isPair,Spread1.log,Spread2.log,ratio.log
728,ABX|NEMCRP,34,NEMCRP,11/14/2013,ABX,11,FALSE,194.79,250.485,0.777651356,FALSE,5.271922055,5.523399038,0.954470611
729,ABX|NEMCRP,34,NEMCRP,11/15/2013,ABX,11,FALSE,189.31,245.535,0.771010243,FALSE,5.243385883,5.503439503,0.952747074
730,ABX|NEMCRP,34,NEMCRP,11/18/2013,ABX,11,FALSE,192.015,248.745,0.771935114,FALSE,5.257573494,5.516428275,0.953075655
731,ABX|NEMCRP,34,NEMCRP,11/19/2013,ABX,11,FALSE,191.93,249.295,0.769891093,FALSE,5.257130722,5.518636934,0.952613985
732,ABX|NEMCRP,34,NEMCRP,11/20/2013,ABX,11,FALSE,206.04,264.195,0.779878499,FALSE,5.328070325,5.576687467,0.955418491
733,ABX|NEMCRP,34,NEMCRP,11/21/2013,ABX,11,FALSE,210.225,265.535,0.791703542,FALSE,5.348178386,5.581746659,0.958154985
734,ABX|NEMCRP,34,NEMCRP,11/22/2013,ABX,11,FALSE,210.535,260.57,0.807978662,FALSE,5.34965191,5.562871539,0.961670941
735,ABX|NEMCRP,34,NEMCRP,11/25/2013,ABX,11,FALSE,210.76,262.96,0.801490721,FALSE,5.350720045,5.572001929,0.960286826
736,ABX|NEMCRP,34,NEMCRP,11/26/2013,ABX,11,FALSE,212.28,262.735,0.807962396,FALSE,5.357906158,5.57114592,0.961724255
737,ABX|NEMCRP,34,NEMCRP,11/27/2013,ABX,11,FALSE,213.63,262.66,0.813332826,FALSE,5.364245547,5.57086042,0.962911497
738,ABX|NEMCRP,34,NEMCRP,11/28/2013,ABX,11,FALSE,213.1,262.1,0.813048455,FALSE,5.361761539,5.56872611,0.962834485
739,ABX|NEMCRP,34,NEMCRP,11/29/2013,ABX,11,FALSE,210.68,260.695,0.808147452,FALSE,5.350340395,5.563351142,0.961711792
740,ABX|NEMCRP,35,NEMCRP,12/19/2013,ABX,12,FALSE,195.37,249.3,0.783674288,TRUE,5.274895197,5.518656991,0.955829508
741,ABX|NEMCRP,35,NEMCRP,12/18/2013,ABX,12,FALSE,186.755,241.345,0.773809277,TRUE,5.229797597,5.486227445,0.953259348
742,ABX|NEMCRP,35,NEMCRP,12/16/2013,ABX,12,FALSE,194.11,247.955,0.782843661,TRUE,5.268425009,5.513247278,0.955593817
743,ABX|NEMCRP,35,NEMCRP,12/12/2013,ABX,12,FALSE,201.41,251.64,0.800389445,TRUE,5.305342631,5.527999495,0.959721982
744,ABX|NEMCRP,35,NEMCRP,12/10/2013,ABX,12,FALSE,195.3,246.265,0.793048139,TRUE,5.274536838,5.506408192,0.957890635
745,ABX|NEMCRP,35,NEMCRP,12/24/2013,ABX,12,FALSE,201.12,257.64,0.780624127,TRUE,5.303901745,5.551563262,0.955388869
746,ABX|NEMCRP,35,NEMCRP,12/17/2013,ABX,12,FALSE,191.91,248.84,0.771218454,TRUE,5.257026512,5.51681012,0.95291054
747,ABX|NEMCRP,35,NEMCRP,12/4/2013,ABX,12,FALSE,222.255,272.145,0.816678609,TRUE,5.403825371,5.606335012,0.963878427
748,ABX|NEMCRP,35,NEMCRP,12/11/2013,ABX,12,FALSE,197.275,249.155,0.791776204,TRUE,5.284598694,5.518075193,0.957688779
749,ABX|NEMCRP,35,NEMCRP,12/6/2013,ABX,12,FALSE,217.25,266.86,0.814097279,TRUE,5.381048764,5.586724176,0.963184971
750,ABX|NEMCRP,35,NEMCRP,12/26/2013,ABX,12,FALSE,200.145,256.205,0.781190843,TRUE,5.299042104,5.545977905,0.955474795
751,ABX|NEMCRP,35,NEMCRP,12/31/2013,ABX,12,FALSE,197.305,254.17,0.776271787,TRUE,5.284750755,5.538003334,0.954270056
752,ABX|NEMCRP,35,NEMCRP,12/13/2013,ABX,12,FALSE,197.835,250.685,0.789177653,TRUE,5.28743335,5.524197171,0.957140592
753,ABX|NEMCRP,35,NEMCRP,12/30/2013,ABX,12,FALSE,199.23,255.725,0.779079089,TRUE,5.294459936,5.544102648,0.954971484
754,ABX|NEMCRP,35,NEMCRP,12/9/2013,ABX,12,FALSE,209.65,262.87,0.797542512,TRUE,5.345439474,5.571659613,0.959398069
755,ABX|NEMCRP,35,NEMCRP,12/27/2013,ABX,12,FALSE,200.185,254.945,0.785208574,TRUE,5.299241939,5.541047836,0.95636098
756,ABX|NEMCRP,35,NEMCRP,12/20/2013,ABX,12,FALSE,206.75,267.63,0.772521765,TRUE,5.331510334,5.58960543,0.953825883
757,ABX|NEMCRP,35,NEMCRP,12/23/2013,ABX,12,FALSE,201.34,259.59,0.775607689,TRUE,5.304995021,5.559103463,0.954289672
758,ABX|NEMCRP,35,NEMCRP,12/25/2013,ABX,12,FALSE,200.6,257,0.780544747,TRUE,5.301312876,5.549076085,0.955350547
759,ABX|NEMCRP,35,NEMCRP,12/3/2013,ABX,12,FALSE,221.465,270.58,0.818482519,TRUE,5.400264563,5.600567803,0.964235191
760,ABX|NEMCRP,35,NEMCRP,12/5/2013,ABX,12,FALSE,225.09,272.92,0.824747179,TRUE,5.416500322,5.609178712,0.965649447
761,ABX|NEMCRP,35,NEMCRP,12/2/2013,ABX,12,TRUE,220.265,269.235,0.818114287,TRUE,5.394831367,5.595584604,0.96412292
762,ABX|NEMCRP,36,NEMCRP,1/1/2014,ABX,1,TRUE,197.3,254.2,0.776160504,FALSE,5.284725413,5.538121359,0.954245144
763,ABX|NEMCRP,36,NEMCRP,1/2/2014,ABX,1,FALSE,191.715,248.46,0.771613137,FALSE,5.256009894,5.515281867,0.952990259
764,ABX|NEMCRP,36,NEMCRP,1/3/2014,ABX,1,FALSE,188.845,245.33,0.7697591,FALSE,5.240926573,5.502604243,0.952444759
765,ABX|NEMCRP,36,NEMCRP,1/6/2014,ABX,1,FALSE,186.455,239.06,0.77995064,FALSE,5.228189923,5.476714566,0.954621582
766,ABX|NEMCRP,36,NEMCRP,1/7/2014,ABX,1,FALSE,185.675,240.41,0.772326442,FALSE,5.223997834,5.482345799,0.952876383
767,ABX|NEMCRP,36,NEMCRP,1/8/2014,ABX,1,FALSE,195.16,248.42,0.785605024,FALSE,5.273819735,5.515120862,0.956247355
768,ABX|NEMCRP,36,NEMCRP,1/9/2014,ABX,1,FALSE,193.595,245.935,0.787179539,FALSE,5.265768348,5.505067273,0.956531153
769,ABX|NEMCRP,36,NEMCRP,1/10/2014,ABX,1,FALSE,186.65,241.555,0.772701869,FALSE,5.229235205,5.48709719,0.953005756
770,ABX|NEMCRP,36,NEMCRP,1/13/2014,ABX,1,FALSE,184.085,239.055,0.770052917,FALSE,5.215397607,5.476693651,0.952289454
771,ABX|NEMCRP,36,NEMCRP,1/16/2014,ABX,1,FALSE,184.18,238.63,0.771822487,FALSE,5.21591354,5.474914235,0.952693196
772,ABX|NEMCRP,36,NEMCRP,1/17/2014,ABX,1,FALSE,181.745,236.285,0.769177053,FALSE,5.202604606,5.465038704,0.951979462
773,ABX|NEMCRP,36,NEMCRP,1/20/2014,ABX,1,FALSE,182.3,237.1,0.768873893,FALSE,5.205653682,5.468481993,0.951937611
774,ABX|NEMCRP,36,NEMCRP,1/21/2014,ABX,1,FALSE,179.085,233.085,0.76832486,FALSE,5.187860553,5.451403194,0.951655999
775,ABX|NEMCRP,36,NEMCRP,1/22/2014,ABX,1,FALSE,176.355,230.645,0.764616619,FALSE,5.172499009,5.440879732,0.950673285
776,ABX|NEMCRP,36,NEMCRP,1/23/2014,ABX,1,FALSE,174.61,226.77,0.769987212,FALSE,5.162554916,5.423936288,0.951809653
777,ABX|NEMCRP,36,NEMCRP,1/24/2014,ABX,1,FALSE,185.01,238.695,0.775089549,FALSE,5.220409878,5.475186586,0.953467027
778,ABX|NEMCRP,36,NEMCRP,1/27/2014,ABX,1,FALSE,186.545,239.86,0.777724506,FALSE,5.228672497,5.48005542,0.954127668
779,ABX|NEMCRP,36,NEMCRP,1/28/2014,ABX,1,FALSE,183.525,236.48,0.776069858,FALSE,5.212350898,5.465863638,0.953618905
780,ABX|NEMCRP,36,NEMCRP,1/29/2014,ABX,1,FALSE,183.54,234.34,0.783220961,FALSE,5.212432627,5.456773052,0.955222542
781,ABX|NEMCRP,36,NEMCRP,1/30/2014,ABX,1,FALSE,187.075,240.5,0.777858628,FALSE,5.231509606,5.48272009,0.954181414
782,ABX|NEMCRP,36,NEMCRP,1/31/2014,ABX,1,FALSE,190.225,253.115,0.751535863,FALSE,5.248207582,5.533843931,0.948383736
783,ABX|NEMCRP,37,NEMCRP,2/3/2014,ABX,2,TRUE,189.895,258.44,0.734774029,FALSE,5.246471288,5.554663559,0.944516483
784,ABX|NEMCRP,37,NEMCRP,2/4/2014,ABX,2,FALSE,187.125,254.215,0.736089531,FALSE,5.231776843,5.538180366,0.944674333
785,ABX|NEMCRP,37,NEMCRP,2/5/2014,ABX,2,FALSE,186.74,251.97,0.741119975,FALSE,5.229717275,5.529310033,0.945817334
786,ABX|NEMCRP,37,NEMCRP,2/6/2014,ABX,2,FALSE,175.565,242.985,0.722534313,FALSE,5.168009345,5.492999713,0.940835539
787,ABX|NEMCRP,37,NEMCRP,2/7/2014,ABX,2,FALSE,172.4,235.375,0.732448221,FALSE,5.149817358,5.461179987,0.942986199
788,ABX|NEMCRP,37,NEMCRP,2/10/2014,ABX,2,FALSE,172.075,229.585,0.749504541,FALSE,5.147930428,5.436273331,0.946959454
789,ABX|NEMCRP,37,NEMCRP,2/11/2014,ABX,2,FALSE,165.42,221.75,0.745975197,FALSE,5.108487694,5.401550621,0.945744667
790,ABX|NEMCRP,37,NEMCRP,2/12/2014,ABX,2,FALSE,165.72,219.465,0.755109015,FALSE,5.110299617,5.391192766,0.947897773
791,ABX|NEMCRP,37,NEMCRP,2/13/2014,ABX,2,FALSE,160.155,213.72,0.749368332,FALSE,5.076142096,5.364666747,0.9462176
792,ABX|NEMCRP,37,NEMCRP,2/14/2014,ABX,2,FALSE,154.245,204.12,0.755658436,FALSE,5.038542247,5.318708056,0.947324462
793,ABX|NEMCRP,37,NEMCRP,2/17/2014,ABX,2,FALSE,153.9,203.6,0.75589391,FALSE,5.036303041,5.316157285,0.947357795
794,ABX|NEMCRP,37,NEMCRP,2/18/2014,ABX,2,FALSE,153.57,198.685,0.772932028,FALSE,5.034156489,5.291720656,0.951326953
795,ABX|NEMCRP,37,NEMCRP,2/19/2014,ABX,2,FALSE,156.025,197.315,0.790740694,FALSE,5.050016251,5.284801436,0.955573509
796,ABX|NEMCRP,37,NEMCRP,2/20/2014,ABX,2,FALSE,155.015,194.735,0.796030503,FALSE,5.043521886,5.27163966,0.956727358
797,ABX|NEMCRP,37,NEMCRP,2/21/2014,ABX,2,FALSE,154.535,198.06,0.780243361,FALSE,5.040420608,5.288570015,0.953078165
798,ABX|NEMCRP,37,NEMCRP,2/24/2014,ABX,2,FALSE,154.49,192.495,0.8025663,FALSE,5.040129369,5.260070179,0.958186716
799,ABX|NEMCRP,37,NEMCRP,2/25/2014,ABX,2,FALSE,154.96,193.04,0.802735184,FALSE,5.043167019,5.262897421,0.958249157
800,ABX|NEMCRP,37,NEMCRP,2/26/2014,ABX,2,FALSE,154.63,192.495,0.803293592,FALSE,5.041035166,5.260070179,0.958358918
801,ABX|NEMCRP,37,NEMCRP,2/27/2014,ABX,2,FALSE,154.295,190.32,0.810713535,FALSE,5.038866354,5.248706866,0.960020531
802,ABX|NEMCRP,37,NEMCRP,2/28/2014,ABX,2,FALSE,154.115,190.93,0.807180642,FALSE,5.037699077,5.251906869,0.95921333
803,ABX|NEMCRP,38,NEMCRP,3/3/2014,ABX,3,TRUE,152.75,187.155,0.816168417,FALSE,5.028802598,5.231937151,0.961174122
804,ABX|NEMCRP,38,NEMCRP,3/4/2014,ABX,3,FALSE,151.725,187.14,0.810756653,FALSE,5.022069672,5.231857,0.959901938
805,ABX|NEMCRP,38,NEMCRP,3/5/2014,ABX,3,FALSE,150.465,184.32,0.81632487,FALSE,5.013730499,5.216673378,0.961097262
806,ABX|NEMCRP,38,NEMCRP,3/6/2014,ABX,3,FALSE,149.745,183.225,0.817273844,FALSE,5.008933847,5.210714906,0.961275744
807,ABX|NEMCRP,38,NEMCRP,3/7/2014,ABX,3,FALSE,155.725,186.855,0.83340023,FALSE,5.048091631,5.230332915,0.965156848
808,ABX|NEMCRP,38,NEMCRP,3/10/2014,ABX,3,FALSE,157.47,189.935,0.829073104,FALSE,5.059234964,5.246681908,0.96427324
809,ABX|NEMCRP,38,NEMCRP,3/11/2014,ABX,3,FALSE,159.545,193.58,0.824181217,FALSE,5.072326014,5.265690864,0.963278351
810,ABX|NEMCRP,38,NEMCRP,3/12/2014,ABX,3,FALSE,160.235,192.69,0.831568841,FALSE,5.076641488,5.26108268,0.964942351
811,ABX|NEMCRP,38,NEMCRP,3/13/2014,ABX,3,FALSE,158.81,193.84,0.819283946,FALSE,5.067708519,5.267033077,0.962156198
812,ABX|NEMCRP,38,NEMCRP,3/14/2014,ABX,3,FALSE,156.03,191,0.816910995,FALSE,5.050048296,5.252273428,0.9614976
813,ABX|NEMCRP,38,NEMCRP,3/17/2014,ABX,3,FALSE,153.99,186.015,0.827836465,FALSE,5.036887665,5.225827316,0.963845026
814,ABX|NEMCRP,38,NEMCRP,3/18/2014,ABX,3,FALSE,151.59,182.24,0.831815189,FALSE,5.021179508,5.2053245,0.964623725
815,ABX|NEMCRP,38,NEMCRP,3/19/2014,ABX,3,FALSE,160.205,191.88,0.834922868,FALSE,5.076454245,5.256870177,0.965679972
816,ABX|NEMCRP,38,NEMCRP,3/20/2014,ABX,3,FALSE,169.675,198.705,0.853904029,FALSE,5.133884843,5.291821313,0.97015461
817,ABX|NEMCRP,38,NEMCRP,3/21/2014,ABX,3,FALSE,164.885,196.175,0.840499554,FALSE,5.105248261,5.279007118,0.967084936
818,ABX|NEMCRP,38,NEMCRP,3/24/2014,ABX,3,FALSE,174.43,205.34,0.849469173,FALSE,5.161523515,5.324667142,0.969360784
819,ABX|NEMCRP,38,NEMCRP,3/25/2014,ABX,3,FALSE,169.7,202.05,0.839891116,FALSE,5.134032172,5.308515192,0.967131483
820,ABX|NEMCRP,38,NEMCRP,3/26/2014,ABX,3,FALSE,175.06,207.81,0.842404119,FALSE,5.165128772,5.336624201,0.967864436
821,ABX|NEMCRP,38,NEMCRP,3/27/2014,ABX,3,FALSE,175.47,208.485,0.841643284,FALSE,5.167468088,5.339867096,0.967714738
822,ABX|NEMCRP,38,NEMCRP,3/28/2014,ABX,3,FALSE,175.435,210.375,0.833915627,FALSE,5.167268604,5.348891653,0.966044732
823,ABX|NEMCRP,38,NEMCRP,3/31/2014,ABX,3,FALSE,177.36,210.41,0.842925716,FALSE,5.178181565,5.349058008,0.968054853
824,ABX|NEMCRP,39,NEMCRP,4/1/2014,ABX,4,TRUE,175.435,207.565,0.845205116,FALSE,5.167268604,5.335444544,0.968479489
825,ABX|NEMCRP,39,NEMCRP,4/2/2014,ABX,4,FALSE,170.7,204.39,0.835168061,FALSE,5.13990763,5.320029933,0.966142615
826,ABX|NEMCRP,39,NEMCRP,4/3/2014,ABX,4,FALSE,169.21,205.685,0.822665727,FALSE,5.131140547,5.326345872,0.963350986
827,ABX|NEMCRP,39,NEMCRP,4/4/2014,ABX,4,FALSE,167.81,200.99,0.83491716,FALSE,5.122832387,5.303255156,0.965978863
828,ABX|NEMCRP,39,NEMCRP,4/7/2014,ABX,4,FALSE,167.79,202.855,0.82714254,FALSE,5.122713198,5.312491438,0.964276979
829,ABX|NEMCRP,39,NEMCRP,4/8/2014,ABX,4,FALSE,166.275,198.95,0.835762754,FALSE,5.113643044,5.293053537,0.966104538
830,ABX|NEMCRP,39,NEMCRP,4/9/2014,ABX,4,FALSE,160.805,192.235,0.836502198,FALSE,5.080192451,5.258718582,0.9660514
831,ABX|NEMCRP,39,NEMCRP,4/10/2014,ABX,4,FALSE,161.755,195.18,0.828747823,FALSE,5.086082845,5.27392221,0.964383365
832,ABX|NEMCRP,39,NEMCRP,4/11/2014,ABX,4,FALSE,165.595,198.72,0.833308172,FALSE,5.109545048,5.291896799,0.965541325
833,ABX|NEMCRP,39,NEMCRP,4/14/2014,ABX,4,FALSE,163.69,192.25,0.851443433,FALSE,5.097974395,5.258796608,0.969418438
834,ABX|NEMCRP,39,NEMCRP,4/15/2014,ABX,4,FALSE,170.235,198.19,0.858948484,FALSE,5.137179835,5.289226167,0.971253577
835,ABX|NEMCRP,39,NEMCRP,4/16/2014,ABX,4,FALSE,167.36,196.32,0.852485738,FALSE,5.120147181,5.279745981,0.9697715
836,ABX|NEMCRP,39,NEMCRP,4/17/2014,ABX,4,FALSE,166.415,194.405,0.856022222,FALSE,5.114484669,5.269943612,0.970500834
837,ABX|NEMCRP,39,NEMCRP,4/18/2014,ABX,4,FALSE,166.2,194.2,0.855818744,FALSE,5.113191882,5.268888556,0.970449807
838,ABX|NEMCRP,39,NEMCRP,4/21/2014,ABX,4,FALSE,160.745,154.385,1.041195712,FALSE,5.079819258,5.039449483,1.008010751
839,ABX|NEMCRP,39,NEMCRP,4/22/2014,ABX,4,FALSE,155.405,148.695,1.045125929,FALSE,5.046034612,5.001897228,1.008824129
840,ABX|NEMCRP,39,NEMCRP,4/23/2014,ABX,4,FALSE,155.98,143.62,1.086060437,FALSE,5.049727794,4.967170923,1.016620501
841,ABX|NEMCRP,39,NEMCRP,4/24/2014,ABX,4,FALSE,153.945,134.125,1.1477726,FALSE,5.036595396,4.898772201,1.028134232
842,ABX|NEMCRP,39,NEMCRP,4/25/2014,ABX,4,FALSE,155.735,134.47,1.158139362,FALSE,5.048155845,4.901341126,1.029953989
843,ABX|NEMCRP,39,NEMCRP,4/28/2014,ABX,4,FALSE,157.755,162.99,0.967881465,FALSE,5.061043197,5.093688849,0.993590961
844,ABX|NEMCRP,39,NEMCRP,4/29/2014,ABX,4,FALSE,155.38,159.64,0.973314959,FALSE,5.04587373,5.07292128,0.994668249
845,ABX|NEMCRP,39,NEMCRP,4/30/2014,ABX,4,FALSE,154.785,156.93,0.986331485,FALSE,5.042037057,5.055799846,0.997277822
846,ABX|NEMCRP,40,NEMCRP,5/1/2014,ABX,5,TRUE,153.975,155.86,0.987905813,FALSE,5.036790252,5.048958168,0.997590014
847,ABX|NEMCRP,40,NEMCRP,5/2/2014,ABX,5,FALSE,152.155,153.08,0.993957408,FALSE,5.024899738,5.030960661,0.998795275
848,ABX|NEMCRP,40,NEMCRP,5/5/2014,ABX,5,FALSE,151.035,153.88,0.981511567,FALSE,5.017511598,5.036173078,0.996294512
849,ABX|NEMCRP,40,NEMCRP,5/6/2014,ABX,5,FALSE,151.995,152.44,0.997080819,FALSE,5.023847626,5.026771076,0.999418424
850,ABX|NEMCRP,40,NEMCRP,5/7/2014,ABX,5,FALSE,153.235,152.905,1.002158203,FALSE,5.031972691,5.029816814,1.000428619
851,ABX|NEMCRP,40,NEMCRP,5/8/2014,ABX,5,FALSE,152.175,151.57,1.003991555,FALSE,5.025031174,5.021047564,1.000793382
852,ABX|NEMCRP,40,NEMCRP,5/9/2014,ABX,5,FALSE,151.995,151.485,1.00336667,FALSE,5.023847626,5.02048661,1.00066946
853,ABX|NEMCRP,40,NEMCRP,5/12/2014,ABX,5,FALSE,148.89,148.865,1.000167937,FALSE,5.003207778,5.003039855,1.000033564
854,ABX|NEMCRP,40,NEMCRP,5/13/2014,ABX,5,FALSE,148.155,147.65,1.003420251,FALSE,4.998259023,4.994844608,1.000683588
855,ABX|NEMCRP,40,NEMCRP,5/14/2014,ABX,5,FALSE,146.655,144.285,1.016425824,FALSE,4.98808289,4.97179051,1.003276964
856,ABX|NEMCRP,40,NEMCRP,5/15/2014,ABX,5,FALSE,150.09,146.68,1.023247887,FALSE,5.011235114,4.988253343,1.004607178
857,ABX|NEMCRP,40,NEMCRP,5/16/2014,ABX,5,FALSE,151.69,147.165,1.0307478,FALSE,5.021838965,4.991554406,1.00606716
858,ABX|NEMCRP,40,NEMCRP,5/19/2014,ABX,5,FALSE,150.09,146.205,1.026572279,FALSE,5.011235114,4.985009746,1.005260846
859,ABX|NEMCRP,40,NEMCRP,5/20/2014,ABX,5,FALSE,150.17,148.065,1.014216729,FALSE,5.011767986,4.997651367,1.002824651
860,ABX|NEMCRP,40,NEMCRP,5/21/2014,ABX,5,FALSE,150.1,148.145,1.01319653,FALSE,5.011301739,4.998191524,1.002622992
861,ABX|NEMCRP,40,NEMCRP,5/22/2014,ABX,5,FALSE,147.205,146.21,1.00680528,FALSE,4.991826173,4.985043944,1.001360515
862,ABX|NEMCRP,40,NEMCRP,5/23/2014,ABX,5,FALSE,145.82,145.32,1.003440683,FALSE,4.982372984,4.978938207,1.000689861
863,ABX|NEMCRP,40,NEMCRP,5/26/2014,ABX,5,FALSE,145.6,145.1,1.003445899,FALSE,4.980863136,4.97742316,1.000691116
864,ABX|NEMCRP,40,NEMCRP,5/27/2014,ABX,5,FALSE,152.845,150.08,1.018423507,FALSE,5.029424336,5.011168485,1.003643033
865,ABX|NEMCRP,40,NEMCRP,5/28/2014,ABX,5,FALSE,156.24,154.845,1.009009009,FALSE,5.051393287,5.042424617,1.001778642
866,ABX|NEMCRP,40,NEMCRP,5/29/2014,ABX,5,FALSE,158.15,156.83,1.008416757,FALSE,5.06354395,5.055162416,1.001658015
867,ABX|NEMCRP,40,NEMCRP,5/30/2014,ABX,5,FALSE,158.995,156.89,1.013417044,FALSE,5.068872755,5.055544923,1.00263628
868,ABX|NEMCRP,41,NEMCRP,6/2/2014,ABX,6,TRUE,158.78,158.74,1.000251984,FALSE,5.067519596,5.067267644,1.000049722
869,ABX|NEMCRP,41,NEMCRP,6/3/2014,ABX,6,FALSE,158.795,159.705,0.994301994,FALSE,5.067614062,5.073328363,0.998873658
870,ABX|NEMCRP,41,NEMCRP,6/4/2014,ABX,6,FALSE,159.295,158.96,1.002107448,FALSE,5.070757829,5.068652598,1.000415343
871,ABX|NEMCRP,41,NEMCRP,6/5/2014,ABX,6,FALSE,153.955,153.925,1.0001949,FALSE,5.036660352,5.036465471,1.000038694
872,ABX|NEMCRP,41,NEMCRP,6/6/2014,ABX,6,FALSE,150.465,150.43,1.000232666,FALSE,5.013730499,5.01349786,1.000046403
873,ABX|NEMCRP,41,NEMCRP,6/9/2014,ABX,6,FALSE,148.07,148.055,1.000101314,FALSE,4.997685135,4.997583826,1.000020272
874,ABX|NEMCRP,41,NEMCRP,6/10/2014,ABX,6,FALSE,147.235,147.02,1.001462386,FALSE,4.99202995,4.990568632,1.000292816
875,ABX|NEMCRP,41,NEMCRP,6/11/2014,ABX,6,FALSE,146.275,146.24,1.000239333,FALSE,4.985488412,4.985249108,1.000048002
876,ABX|NEMCRP,41,NEMCRP,6/12/2014,ABX,6,FALSE,144.355,144.325,1.000207864,FALSE,4.972275544,4.972067701,1.000041802
877,ABX|NEMCRP,41,NEMCRP,6/13/2014,ABX,6,FALSE,144.375,144.345,1.000207835,FALSE,4.972414081,4.972206267,1.000041795
878,ABX|NEMCRP,41,NEMCRP,6/16/2014,ABX,6,FALSE,142.405,142.39,1.000105344,FALSE,4.958675111,4.958569772,1.000021244
879,ABX|NEMCRP,41,NEMCRP,6/17/2014,ABX,6,FALSE,139.97,141.87,0.986607458,FALSE,4.941428114,4.954911145,0.997278855
880,ABX|NEMCRP,41,NEMCRP,6/18/2014,ABX,6,FALSE,136.6,136.59,1.000073212,FALSE,4.917056947,4.916983738,1.000014889
881,ABX|NEMCRP,41,NEMCRP,6/19/2014,ABX,6,FALSE,131.695,131.82,0.999051737,FALSE,4.880488643,4.881437356,0.999805649
882,ABX|NEMCRP,41,NEMCRP,6/20/2014,ABX,6,FALSE,136.52,136.505,1.000109886,FALSE,4.916471124,4.916361244,1.00002235
883,ABX|NEMCRP,41,NEMCRP,6/23/2014,ABX,6,FALSE,133.29,133.68,0.997082585,FALSE,4.892527206,4.895448884,0.999403185
884,ABX|NEMCRP,41,NEMCRP,6/24/2014,ABX,6,FALSE,133.365,133.915,0.995892917,FALSE,4.89308973,4.89720527,0.999159615
885,ABX|NEMCRP,41,NEMCRP,6/25/2014,ABX,6,FALSE,132.665,132.65,1.00011308,FALSE,4.887827154,4.887714081,1.000023134
886,ABX|NEMCRP,41,NEMCRP,6/26/2014,ABX,6,FALSE,131.695,133.135,0.989183911,FALSE,4.880488643,4.891363651,0.997776692
887,ABX|NEMCRP,41,NEMCRP,6/27/2014,ABX,6,FALSE,133.305,134.895,0.988213055,FALSE,4.892639736,4.904496698,0.99758243
888,ABX|NEMCRP,41,NEMCRP,6/30/2014,ABX,6,FALSE,133.265,133.835,0.995741024,FALSE,4.892339627,4.896607698,0.999128362
889,ABX|NEMCRP,42,NEMCRP,7/1/2014,ABX,7,TRUE,131.685,133.59,0.985739951,FALSE,4.880412707,4.894775408,0.997065708
890,ABX|NEMCRP,42,NEMCRP,7/2/2014,ABX,7,FALSE,129.77,131.2,0.98910061,FALSE,4.865763653,4.876722877,0.997752748
891,ABX|NEMCRP,42,NEMCRP,7/3/2014,ABX,7,FALSE,126.85,128.45,0.987543791,FALSE,4.843005286,4.855539724,0.997418528
892,ABX|NEMCRP,42,NEMCRP,7/4/2014,ABX,7,FALSE,125.595,127.28,0.986761471,FALSE,4.833062444,4.846389384,0.99725013
893,ABX|NEMCRP,42,NEMCRP,7/7/2014,ABX,7,FALSE,125.875,126.83,0.992470236,FALSE,4.835289351,4.842847607,0.998439295
894,ABX|NEMCRP,42,NEMCRP,7/8/2014,ABX,7,FALSE,124.745,125.665,0.992678948,FALSE,4.826271654,4.833619636,0.998479818
895,ABX|NEMCRP,42,NEMCRP,7/9/2014,ABX,7,FALSE,119.205,117.475,1.014726538,FALSE,4.7808447,4.766225545,1.003067239
896,ABX|NEMCRP,42,NEMCRP,7/10/2014,ABX,7,FALSE,119.57,117.34,1.019004602,FALSE,4.783901974,4.765075703,1.003950886
897,ABX|NEMCRP,42,NEMCRP,7/11/2014,ABX,7,FALSE,118.09,116.13,1.016877637,FALSE,4.771447046,4.754710253,1.003520045
898,ABX|NEMCRP,42,NEMCRP,7/14/2014,ABX,7,FALSE,118.28,117.08,1.010249402,FALSE,4.773054695,4.762857462,1.002140991
899,ABX|NEMCRP,42,NEMCRP,7/15/2014,ABX,7,FALSE,120.6,120.215,1.003202595,FALSE,4.792479284,4.789281806,1.000667632
900,ABX|NEMCRP,42,NEMCRP,7/16/2014,ABX,7,FALSE,115.17,108.325,1.063189476,FALSE,4.746409298,4.685135968,1.013078239
901,ABX|NEMCRP,42,NEMCRP,7/17/2014,ABX,7,FALSE,120.045,112.72,1.064984031,FALSE,4.787866672,4.724906868,1.013325089
902,ABX|NEMCRP,42,NEMCRP,7/18/2014,ABX,7,FALSE,119.07,111.495,1.067940266,FALSE,4.779711555,4.713979747,1.013944016
903,ABX|NEMCRP,42,NEMCRP,7/21/2014,ABX,7,FALSE,120.34,112.33,1.071307754,FALSE,4.79032107,4.721440968,1.014588788
904,ABX|NEMCRP,42,NEMCRP,7/22/2014,ABX,7,FALSE,118.1,111.26,1.06147762,FALSE,4.771531723,4.711869805,1.012662047
905,ABX|NEMCRP,42,NEMCRP,7/23/2014,ABX,7,FALSE,118.81,111.255,1.06790706,FALSE,4.777525578,4.711824864,1.013943794
906,ABX|NEMCRP,42,NEMCRP,7/24/2014,ABX,7,FALSE,119.405,112.57,1.060717776,FALSE,4.782521076,4.72357525,1.01247907
907,ABX|NEMCRP,42,NEMCRP,7/25/2014,ABX,7,FALSE,120.04,111.26,1.078914255,FALSE,4.787825021,4.711869805,1.016119973
908,ABX|NEMCRP,42,NEMCRP,7/28/2014,ABX,7,FALSE,119.08,112.73,1.056329282,FALSE,4.779795536,4.724995579,1.011597885
